label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	timepoint
2158	51.7476074103595	123.574145759954	0	44.0284362	113.0178756	0	59.2823826	136.4188161	0	2
2159	180.256347392136	195.035744203228	0	170.0468343	185.6474613	0	187.207524	203.1548316	0	5
2160	98.5870241371679	215.564989766526	0	86.8434903	205.9282764	0	114.2312577	224.1290079	0	4
2161	290.477501449795	156.386526994733	0	280.6379457	137.9788788	0	300.9187608	177.3271269	0	1
2162	187.25622437	208.45739392	0	183.740718	205.9282764	0	191.0210106	211.9951869	0	4
2163	19.9310626465823	219.816783955823	0	15.2539464	217.0220556	0	23.5742808	223.7823273	0	4
2164	96.239598164125	215.340027784649	0	84.5900664	205.2349152	0	111.2844726	224.1290079	0	6
2165	249.256771587741	208.288846969571	0	240.5963364	200.0347062	0	255.5036022	216.8487153	0	5
2166	91.4126954481521	166.581577387807	0	82.1633022	157.739673	0	100.8840546	174.5536821	0	7
2167	37.3642957653056	262.369711715401	0	24.9610032	249.2633514	0	46.6285407	273.7043337	0	0
2168	6.61828594287628	148.983652388164	0	0	138.67224	0	17.5073703	158.7797148	0	1
2169	308.689557114327	171.522902628871	0	299.1853578	162.2465208	0	317.3860893	179.2338702	0	7
2170	97.3544039531546	215.387333147082	0	85.9767888	205.9282764	0	112.8445353	223.608987	0	5
2171	32.2627695181772	186.838989357114	0	22.0142181	176.6337657	0	40.7349705	195.3545181	0	3
2172	250.783736995593	266.796413005152	0	237.476211	258.7970679	0	262.0905336	273.3576531	0	0
2173	187.6724812723	208.56692543939	0	184.6074195	205.9282764	0	191.3676912	211.8218466	0	5
2174	180.472345785232	195.260797186859	0	171.2602164	186.8608434	0	188.7675867	202.2881301	0	7
2175	205.669432439233	154.410209442275	0	194.8344972	146.8192341	0	216.675375	165.5399865	0	1
2176	178.961949835395	195.686702632509	0	169.5268134	186.6875031	0	185.6474613	204.0215331	0	3
2177	324.482555704558	280.159296875616	0	316.6927281	269.3708262	0	332.1200148	289.6516413	0	0
2178	28.5645974289294	202.129991625854	0	19.9341345	191.7143718	0	39.0015675	211.9951869	0	7
2179	81.5487512828915	175.162186965487	0	71.7628842	167.1000492	0	91.3503381	183.740718	0	1
2180	260.842156695547	226.55383057499	0	251.5167753	216.675375	0	269.1974859	235.3961274	0	5
2181	17.2347641880623	224.92613336263	0	12.8271822	220.4888616	0	22.3608987	230.7159393	0	5
2182	14.8693028417355	234.789078208884	0	13.1738628	230.8892796	0	17.1606897	238.6895931	0	5
2183	129.245493107801	280.318609959065	0	120.4715085	269.5441665	0	139.1922609	286.8781965	0	0
2184	251.082662157637	206.097146308417	0	245.2765245	196.9145808	0	258.1037067	217.7154168	0	7
2185	248.730719054025	210.24014990358	0	240.5963364	202.9814913	0	256.0236231	218.408778	0	3
2186	34.3607603047225	179.454280475207	0	24.267642	169.7001537	0	41.7750123	188.0742255	0	1
2187	186.790905665076	208.643063744902	0	182.8740165	205.7549361	0	190.67433	211.475166	0	3
2188	235.078061537504	276.137332395881	0	228.6358557	270.2375277	0	241.4630379	281.6779875	0	0
2189	66.5855376913954	295.70991357907	0	60.8424453	290.1716622	0	72.2829051	301.612122	0	0
2190	261.872931044679	228.192699866606	0	253.076838	218.0620974	0	269.1974859	236.9561901	0	4
2191	177.166663702549	197.291917880064	0	165.8866671	188.2475658	0	184.7807598	205.4082555	0	1
2192	278.621030615901	132.307706744046	0	269.5441665	117.871404	0	285.4914741	148.7259774	0	2
2193	95.1648115289468	215.535872228651	0	83.0300037	205.9282764	0	110.7644517	224.3023482	0	7
2194	186.835413718106	209.351787561838	0	180.273912	206.274957	0	191.3676912	212.5152078	0	6
2195	187.367694708419	209.889831921561	0	181.6606344	206.4482973	0	191.8877121	214.7686317	0	7
2196	99.5357857276068	216.199179144441	0	88.2302127	206.1016167	0	116.4846816	224.8223691	0	3
2197	263.148044427095	308.053578918308	0	255.8502828	296.5852533	0	271.1042292	319.6395132	0	0
2198	231.108320642601	130.391825289942	0	223.2623064	118.2180846	0	238.8629334	140.2323027	0	2
2199	19.3178699765505	217.195205066642	0	11.9604807	211.3018257	0	27.3877674	225.34239	0	3
2200	259.920528225062	224.983778805559	0	250.4767335	215.8086735	0	268.8508053	234.009405	0	6
2201	40.8470687699578	260.704428821322	0	27.9077883	243.5431215	0	48.8819646	274.7443755	0	4
2202	258.981213070588	223.575404294118	0	250.1300529	214.4219511	0	267.1174023	232.4493423	0	7
2203	304.411005051818	130.198263061364	0	298.3186563	123.7649742	0	311.8391997	135.8987952	0	2
2204	17.7053157745223	229.871003915924	0	13.6938837	226.2090915	0	21.6675375	234.009405	0	6
2205	18.1559572527675	238.62413741476	0	14.9072658	235.5694677	0	21.1475166	241.8097185	0	7
2206	11.9189454843451	239.75732504377	0	9.7070568	235.0494468	0	14.3872449	243.7164618	0	6
2207	73.5971762260755	319.950162004973	0	62.9225289	310.279137	0	82.6833231	326.9198058	0	0
2208	262.82271336569	229.849410326959	0	254.2902201	220.142181	0	270.2375277	237.9962319	0	3
2209	250.918490236983	140.005208325345	0	243.3697812	132.9520101	0	260.5304709	148.2059565	0	2
2210	333.872884533576	321.088688601916	0	328.9998894	314.9593251	0	337.1468835	328.4798685	0	0
2211	325.722780271767	280.714699131689	0	314.9593251	271.9709307	0	336.4535223	289.8249816	0	4
2212	43.1473610467669	261.194135238722	0	32.5879764	243.0231006	0	51.8287497	275.7844173	0	6
2213	43.685960527085	260.290981189204	0	34.3213794	240.7696767	0	53.735493	276.1310979	0	7
2214	17.2340845197073	275.071439051415	0	13.1738628	268.5041247	0	20.1074748	280.9846263	0	6
2215	290.67483030665	155.496596639032	0	279.077883	136.938837	0	301.2654414	177.3271269	0	2
2216	125.388103931392	282.353419106582	0	115.6179801	272.8376322	0	135.3787743	288.9582801	0	4
2217	39.9913879003961	260.619458600603	0	26.8677465	244.0631424	0	50.268687	274.0510143	0	3
2218	15.015692654321	272.301561272222	0	11.6138001	269.7175068	0	17.6807106	276.3044382	0	3
2219	246.060809390931	284.557464568316	0	236.0894886	279.077883	0	257.7570261	289.478301	0	4
2220	327.510286302464	281.883917207052	0	317.7327699	273.877674	0	337.1468835	290.8650234	0	7
2221	6.78050627563249	149.013441732401	0	0	139.0189206	0	17.33403	158.4330342	0	2
2222	23.3418212903863	206.796069026352	0	12.8271822	201.5947689	0	33.4546779	212.1685272	0	1
2223	326.938397251851	281.166582638438	0	316.3460475	272.6642919	0	337.1468835	290.5183428	0	6
2224	126.634316625777	281.641696890568	0	116.8313622	270.7575486	0	135.7254549	288.9582801	0	3
2225	237.900527404467	281.515964951546	0	233.3160438	276.6511188	0	243.5431215	284.9714532	0	7
2226	185.52538643131	209.435523458716	0	180.9672732	205.9282764	0	190.5009897	213.9019302	0	1
2227	240.707719096159	282.181246165838	0	233.6627244	276.9977994	0	249.9567126	287.2248771	0	6
2228	261.810724852322	296.392211805689	0	253.076838	283.2380502	0	270.0641874	308.545734	0	4
2229	120.117137558385	284.246346269814	0	111.1111323	278.2111815	0	131.5652877	291.9050652	0	7
2230	250.925060232635	213.868881808897	0	241.9830588	205.9282764	0	259.6637694	221.875584	0	1
2231	235.318938471601	291.663963626978	0	229.1558766	286.1848353	0	241.2896976	297.6252951	0	4
2232	205.653151629035	153.527234520634	0	194.141136	145.9525326	0	217.0220556	164.1532641	0	2
2233	325.503463161923	280.471129471731	0	316.1727072	272.4909516	0	335.4134805	288.7849398	0	3
2234	122.010609835138	283.575654745111	0	112.671195	277.1711397	0	132.4319892	290.8650234	0	6
2235	245.796274978315	279.225983942746	0	237.9962319	273.877674	0	255.5036022	283.7580711	0	3
2236	58.5231766898952	309.916346706691	0	53.0421318	304.3855668	0	64.4825916	315.8260266	0	4
2237	260.936560415875	282.871566628042	0	257.4103455	279.9445845	0	264.1706172	285.4914741	0	3
2238	259.47186222982	290.850169903856	0	250.4767335	282.0246681	0	266.7707217	300.7454205	0	7
2239	83.2100218640164	173.491077644557	0	72.802926	165.3666462	0	93.2570814	182.007315	0	2
2240	235.897875154798	288.28703902314	0	229.5025572	282.8913696	0	242.3297394	293.4651279	0	3
2241	260.33194056934	292.816839662872	0	251.6901156	284.1047517	0	267.6374232	302.8255041	0	6
2242	102.047971110411	217.228864678084	0	91.0036575	207.6616794	0	119.9514876	226.0357512	0	1
2243	234.362932831541	300.727301671923	0	227.9424945	295.1985309	0	240.5963364	306.2923101	0	7
2244	66.5425301799802	320.366988594486	0	57.8956602	312.01254	0	77.6564544	329.5199103	0	4
2245	234.297395998426	296.935411406019	0	228.1158348	290.8650234	0	240.5963364	302.8255041	0	6
2246	32.7610967947669	183.220037384301	0	22.7075793	172.8202791	0	41.2549914	192.407733	0	2
2247	50.2885714234414	317.670955279302	0	44.7217974	312.1858803	0	55.9889169	323.4529998	0	7
2248	331.610803250038	324.008357290083	0	325.5330834	317.9061102	0	337.1468835	330.9066327	0	4
2249	52.0927238190854	316.132259049334	0	46.801881	310.7991579	0	57.5489796	321.8929371	0	6
2250	262.455422016253	299.30065035376	0	253.4235186	290.5183428	0	270.5842083	310.6258176	0	3
2251	266.030183749802	233.354729713933	0	257.5836858	223.2623064	0	274.5710352	241.6363782	0	1
2252	178.642566177248	196.190552523678	0	169.1801328	187.3808643	0	185.6474613	204.541554	0	2
2253	60.9420931043865	307.399126791293	0	55.2955557	301.612122	0	66.5626752	313.0525818	0	3
2254	60.8251732215011	324.283050791966	0	53.0421318	313.9192833	0	68.8160991	334.7201193	0	7
2255	249.713321245333	211.972923583611	0	241.1163573	204.541554	0	257.0636649	219.7955004	0	2
2256	330.01103411908	323.43131644293	0	323.2796595	317.7327699	0	337.1468835	329.8665909	0	7
2257	68.8017442436954	319.676734837453	0	59.1090423	311.1458385	0	79.2165171	327.613167	0	3
2258	62.1748165341896	322.705031543578	0	54.7755348	313.2259221	0	71.4162036	332.813376	0	6
2259	38.1059682067542	261.278112252908	0	25.6543644	246.8365872	0	47.3219019	273.0109725	0	1
2260	58.2423408	314.4393042	0	58.2423408	314.4393042	0	58.2423408	314.4393042	0	6
2261	21.0762320646447	211.940897353206	0	12.4805016	205.5815958	0	31.201254	220.142181	0	2
2262	332.167818139689	323.620051431178	0	326.3997849	317.5594296	0	337.1468835	330.2132715	0	3
2263	185.919286486866	208.958195852836	0	181.3139538	205.7549361	0	190.5009897	212.1685272	0	2
2264	330.529063186411	323.412835584146	0	323.6263401	317.7327699	0	337.1468835	329.1732297	0	6
2265	251.566750151275	269.542344262944	0	238.1695722	263.477256	0	263.477256	274.9177158	0	1
2266	128.401443419988	280.529677795229	0	119.2581264	269.8908471	0	136.7654967	287.2248771	0	1
2267	100.662066059664	216.84917372669	0	89.4435948	206.9683182	0	118.0447443	226.0357512	0	2
2268	324.460397475706	280.57938716319	0	316.5193878	270.9308889	0	333.5067372	289.3049607	0	1
2269	264.215397608151	231.796076635178	0	255.6769425	221.875584	0	271.9709307	240.0763155	0	2
2270	235.495139467912	280.006847538793	0	229.3292169	274.3976949	0	241.4630379	285.4914741	0	1
2271	41.8394454721546	260.843366183321	0	30.3345525	244.409823	0	50.268687	274.9177158	0	5
2272	17.8274408215135	274.152582346054	0	13.6938837	270.7575486	0	23.2276002	277.5178203	0	5
2273	325.985921306368	281.04698130684	0	314.9593251	271.6242501	0	337.1468835	290.3450025	0	5
2274	39.0249955846581	260.679618491169	0	26.1743853	245.4498648	0	48.8819646	273.3576531	0	2
2275	123.93124185306	282.812905533949	0	114.404598	273.7043337	0	134.6854131	290.1716622	0	5
2276	250.570272612937	274.783013416521	0	238.5162528	270.0641874	0	264.8639784	278.5578621	0	2
2277	63.5142607635997	299.152412665749	0	58.0690005	293.1184473	0	69.5094603	305.078928	0	1
2278	127.588568691601	281.018062669898	0	118.0447443	270.2375277	0	136.4188161	288.2649189	0	2
2279	256.695713507496	291.924161566889	0	235.0494468	278.0378412	0	268.3307844	305.5989489	0	5
2280	15.3878711964497	276.386053201775	0	10.7470986	271.4509098	0	18.8940927	281.1579666	0	2
2281	234.96093844169	292.940826992593	0	228.6358557	287.744898	0	241.2896976	298.145316	0	5
2282	263.360187300554	304.665827712263	0	254.9835813	294.1584891	0	271.6242501	315.3060057	0	1
2283	72.0545187985657	319.600012059249	0	61.8824871	309.9324564	0	81.8166216	326.9198058	0	1
2284	333.437152775341	322.045644465246	0	328.3065282	315.9993669	0	337.1468835	328.9998894	0	1
