label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	timepoint
5186	276.87848917035706	23.36280499408629	0.0	268.4448499	14.8182805	0.0	285.75884080000003	31.352361900000002	0.0	0
5250	184.8002172723113	143.29843379896633	0.0	174.699728	132.89657880000001	0.0	193.88550170000002	152.86226200000002	0.0	0
5191	258.01733306352725	40.39987385954382	0.0	249.2590762	31.19638	0.0	265.4811938	50.0701899	0.0	0
5319	72.28011277849578	232.8396027992842	0.0	62.704723800000004	220.0904609	0.0	83.1383527	246.1394382	0.0	0
5192	302.1989572	40.65264174	0.0	299.9531937	38.6835112	0.0	303.3847955	43.518950100000005	0.0	0
5257	53.83908722320816	144.01267806363134	0.0	44.4548415	133.36452450000002	0.0	62.39276	154.8900267	0.0	0
5263	124.77486925352423	143.30739716967696	0.0	118.0782983	136.3281806	0.0	129.3089951	149.1186964	0.0	0
5264	117.22039785000001	144.28325750000002	0.0	116.98642500000001	144.28325750000002	0.0	117.4543707	144.28325750000002	0.0	0
5328	105.36191025823268	236.35353718456426	0.0	95.92886850000001	223.21009890000002	0.0	115.58258790000001	246.1394382	0.0	0
5202	268.4407058168683	84.81215713742486	0.0	256.7462074	74.0914025	0.0	283.1071485	95.6169047	0.0	0
5208	200.73573134922384	101.6560742788861	0.0	189.0500628	91.40539340000001	0.0	211.82342020000002	112.7749137	0.0	0
5272	260.32616417400453	178.610136628791	0.0	253.47058750000002	165.6527778	0.0	269.6927051	192.32568270000002	0.0	0
5337	245.38861914588102	235.43808043363848	0.0	234.44079570000002	227.733574	0.0	256.1222798	242.39587260000002	0.0	0
5346	84.95735644941661	247.51847378535805	0.0	72.21961970000001	239.4322165	0.0	95.148959	256.1222798	0.0	0
5219	280.5016356156322	112.17488973072614	0.0	273.2802888	102.4801083	0.0	288.25455120000004	122.13382770000001	0.0	0
5283	115.92020507022976	213.21948103566933	0.0	107.7834929	201.3726329	0.0	123.3816829	228.5134835	0.0	0
5351	218.8023147821017	257.2767573608814	0.0	215.5669858	252.53469610000002	0.0	221.49429800000001	262.9854834	0.0	0
5289	28.442456319594594	210.52146316981984	0.0	21.3695203	202.62048810000002	0.0	34.9399456	220.2464428	0.0	0
5226	57.32245930395325	113.21018219342088	0.0	51.474027	102.7920721	0.0	64.4205247	124.9415019	0.0	0
5231	47.247112721361226	117.8882212649923	0.0	40.711275900000004	109.0313481	0.0	52.4099184	126.50132090000001	0.0	0
5361	10.12329643786747	267.09611419690503	0.0	0.0	258.6179902	0.0	19.9656832	275.93198110000003	0.0	0
5298	130.82386109229063	213.84624258752777	0.0	121.97784580000001	205.896108	0.0	142.0995109	222.27420750000002	0.0	0
5304	25.692774621941876	221.50603027002558	0.0	18.4058642	213.53922110000002	0.0	34.1600361	229.6053568	0.0	0
5241	114.61420235592985	135.61851383135496	0.0	105.1318006	126.50132090000001	0.0	123.225701	143.97129370000002	0.0	0
5370	206.95516261880226	280.64051778685996	0.0	197.7850492	269.3807413	0.0	217.5947505	300.8890851	0.0	0
5307	140.12918244172434	223.6262755207324	0.0	133.98845210000002	217.4387686	0.0	144.59522130000002	230.0733025	0.0	0
5180	41.423858159384075	5.238320882602387	0.0	32.756199	0.0	0.0	52.7218822	13.258461500000001	0.0	0
5183	144.1328004943163	1.4273500223228994	0.0	137.7320177	0.0	0.0	149.5866421	4.0555294	0.0	0
5377	247.4248625591624	234.0880107407279	0.0	237.2484699	225.3938455	0.0	256.27826170000003	241.30399930000002	0.0	1
5315	124.93979406897812	141.79864800164236	0.0	118.7022259	134.61237970000002	0.0	128.9970313	148.0268231	0.0	1
5253	266.9540294798849	84.6608324034749	0.0	255.6543341	73.9354206	0.0	280.1434924	94.6810133	0.0	1
5317	117.7663345	143.50334800000002	0.0	117.7663345	143.50334800000002	0.0	117.7663345	143.50334800000002	0.0	1
5318	117.50636466666668	144.33525146666668	0.0	117.4543707	144.28325750000002	0.0	117.6103526	144.43923940000002	0.0	1
5385	85.99329789933007	247.5705327252413	0.0	73.311493	238.9642708	0.0	96.08485040000001	255.9662979	0.0	1
5386	75.1832758	243.95569160000002	0.0	75.1832758	243.95569160000002	0.0	75.1832758	243.95569160000002	0.0	1
5323	261.14823831816244	177.43463703954316	0.0	253.47058750000002	165.4967959	0.0	271.408506	191.7017551	0.0	1
5388	218.80091998124584	258.4798736080375	0.0	215.5669858	254.09451510000002	0.0	221.65027990000002	263.609411	0.0	1
5391	9.277093480575823	268.34800331901994	0.0	0.0	259.39789970000004	0.0	19.0297918	277.0238544	0.0	1
5265	201.809282815709	102.28070329220394	0.0	189.0500628	92.34128480000001	0.0	213.07127540000002	112.9308956	0.0	1
5395	207.55452157602087	278.8609119876053	0.0	198.4089768	267.97690420000004	0.0	218.5306419	297.45748330000004	0.0	1
5335	115.62213123089037	211.7161939847159	0.0	107.15956530000001	200.1247777	0.0	123.0697191	227.1096464	0.0	1
5274	280.9156121154994	112.92250063303821	0.0	273.2802888	102.01216260000001	0.0	289.19044260000004	123.5376648	0.0	1
5341	28.19798234230696	210.84959125573897	0.0	20.433628900000002	204.02432520000002	0.0	34.6279818	219.6225152	0.0	1
5279	57.91638621158784	114.82085474037055	0.0	52.7218822	104.9758187	0.0	64.4205247	125.87739330000001	0.0	1
5221	42.3522036196736	5.340984668722863	0.0	32.6002171	0.0	0.0	53.9697374	13.5704253	0.0	1
5222	145.28051301301878	2.036011611142695	0.0	138.5119272	0.0	0.0	151.302443	5.3033846	0.0	1
5287	48.01682198859351	117.72392767432768	0.0	40.867257800000004	109.0313481	0.0	53.9697374	126.34533900000001	0.0	1
5352	130.70813457293303	212.74211651224547	0.0	121.35391820000001	204.8042347	0.0	141.943529	221.0263523	0.0	1
5356	26.03000392205564	221.89514978536323	0.0	17.6259547	213.85118490000002	0.0	34.316018	230.3852663	0.0	1
5229	275.7828547101941	23.156942238444632	0.0	267.35297660000003	14.3503348	0.0	284.9789313	31.19638	0.0	1
5296	113.4832764356585	135.3169325575861	0.0	104.3518911	125.56542950000001	0.0	122.28980960000001	143.50334800000002	0.0	1
5362	145.0438942575007	224.1964330816212	0.0	139.6038005	218.0626962	0.0	150.6785154	229.7613387	0.0	1
5237	257.59997754025517	38.615703888196826	0.0	248.7911305	29.4805791	0.0	265.4811938	48.042425200000004	0.0	1
5301	184.86218925141682	143.24082097994008	0.0	174.8557099	133.36452450000002	0.0	193.57353790000002	152.2383344	0.0	1
5239	301.78603966481205	41.20056649157895	0.0	299.32926610000004	38.527529300000005	0.0	303.3847955	44.2988596	0.0	1
5367	71.90124860368817	233.76010036783103	0.0	63.328651400000005	220.7143885	0.0	81.89049750000001	247.3872934	0.0	1
5240	225.45583398725702	45.40218729438445	0.0	223.36608080000002	43.362968200000005	0.0	227.733574	47.2625157	0.0	1
5374	105.49167427331538	237.39013688812258	0.0	96.08485040000001	224.14599030000002	0.0	116.36249740000001	247.2313115	0.0	1
