	TRACK_ID	SOURCE_ID	TARGET_ID	DIRECTIONAL_CHANGE_RATE	SPEED	DISPLACEMENT	EDGE_X_LOCATION	EDGE_Y_LOCATION	SPLITTING_EVENT	LINEAGE	POSITION_X	POSITION_Y	POSITION_T	FRAME	ELLIPSE_ASPECTRATIO	AREA	PERIMETER	CIRCULARITY	SOLIDITY
3	0	2877	2895	0.008929210983317762	289.0943676820074	1725.8933750615877	80128.79894366005	213630.75805691886	False		80991.06170497453	213596.40815195977	125.36999999999999	21	1.9488373729943582	2.941552003727729E8	140729.9124000001	0.18664379660149966	0.8125622303352131
4	0	3192	3223	0.03632783698899848	116.6165327731095	696.2007006554636	68042.34875737771	212027.13908914686	False		68206.94839761111	211720.41313274062	185.07	31	1.1236070610003974	2.7141697034293634E8	152861.8014000003	0.14596506197436898	0.7717140661029975
5	0	2679	2843	0.06392091197778826	135.7440284884824	810.3918500762397	85598.75009648906	214059.9010005642	False		85995.10140160024	214144.09946019473	101.49	17	1.7463023670828401	2.9313393244540894E8	144889.41720000008	0.175469899420702	0.8321466638243438
6	0	3151	3141	0.022895074811181203	150.82365317982553	900.4172094835583	68752.0542475579	211236.89475084725	False		69070.33805965434	211555.3020415001	173.13	29	1.2154700620215653	3.0226526920772135E8	135877.15680000023	0.2057335932493882	0.8141585760517797
7	0	3570	3577	0.03219101430324152	275.5438309170071	1644.996670574532	58484.50379010418	208304.47014405738	False		59180.313324880866	208743.05035663449	250.73999999999998	42	1.8361556323419665	2.788662187542964E8	138996.78540000023	0.1813828657528719	0.834554361993798
8	0	2195	2159	0.011022699659298323	191.12587661254244	1141.0214833768782	99045.63194263108	215847.71076666808	False		99519.93720486732	216164.7549664209	17.91	3	1.4337316896905072	2.8691621300528234E8	151821.9252000001	0.156421326844153	0.776553798626072
9	0	2479	2560	0.08591803479942585	129.4767882351698	772.9764257639636	93067.93802472044	216170.92347590486	False		93454.3643355731	216164.00646950703	53.73	9	1.856002059462228	2.7679364560758746E8	133104.15360000008	0.19632823556064127	0.812610229276896
10	0	3663	3682	0.003047823929964445	363.2274556114868	2168.467910000586	53477.4778174588	206921.9543570993	False		54542.36732811248	207125.85040727037	268.65	45	1.684985814007804	2.6796268176508832E8	148009.0458000003	0.15371196059142786	0.8057625434674621
11	0	2851	2724	0.039162147911726605	200.37969443086877	1196.2667757522863	83409.8187344936	213637.9921707849	False		84007.71002490722	213655.0084729606	113.42999999999999	19	2.0770171402810953	3.035268354709357E8	135183.9060000003	0.2087165927976643	0.8397390617858481
12	0	2385	2438	0.08899046766861984	102.83446550476707	613.9217590634593	89959.92312197454	215154.17280312252	False		90157.7794786259	215388.85949574813	71.64	12	1.7482106621116484	2.922928882699329E8	146275.9187999998	0.1716652709512497	0.8306799265867086
13	0	2438	2589	0.08966579874702929	136.44541301111732	814.5791156763703	89377.42323906324	214785.56769641457	False		89762.0667653232	214919.48611049692	77.61	13	1.7795439293261734	3.113365313860706E8	152515.17600000033	0.16819528850443202	0.8039557882489816
14	0	3443	3474	0.040173033509965914	207.61399178274198	1239.4555309429693	61688.181354623855	210964.07192933257	False		62209.25935247574	211299.5420821792	232.82999999999998	39	2.0914661051889243	2.639376846395953E8	157714.5570000005	0.13334222749471486	0.8058880176090253
15	0	3085	3151	0.0560089234856201	223.4851044716061	1334.2060736954882	69473.27365776536	212086.96863396798	False		69876.20925587635	212618.63522643587	167.16	28	1.2121395056926503	3.0442795423037404E8	144889.4172000002	0.18223049806627856	0.7996370665509482
16	0	2651	2679	0.0708025016170735	165.74376047850612	989.4902500566814	86482.5220703078	214059.2830086302	False		86969.94273901534	213974.46655706572	95.52	16	1.5464402539533877	3.110962330502207E8	149742.17280000017	0.1743477533073422	0.8383180217734435
17	0	3382	3411	0.013412192473276354	177.62530923037238	1060.4230961053229	63746.582485514606	211803.30791430356	False		64255.43039058095	211952.29816632692	220.89	37	1.8664429477808966	2.4678639091827852E8	131717.65200000035	0.17874878976380604	0.7988720890660698
18	0	2989	2986	0.017104496440142912	217.43356483265575	1298.0783820509546	74924.83716315131	213986.35037115635	False		75567.10013074445	213892.8081243079	143.28	24	1.4338611555388074	2.976996008265653E8	144889.41720000055	0.17820290738380654	0.7599585937200479
19	0	3474	3542	0.03216976359817045	226.22092837293206	1350.5389423864042	60679.53557262863	210161.4117566962	False		61167.103356771964	210628.6017764859	238.79999999999998	40	2.080285249129257	2.721679026424688E8	152861.80140000043	0.14636890510732137	0.8475353100738943
20	0	3223	3376	0.03168056502342989	110.34847357283189	658.7803872298063	67670.2068337987	212589.64639802696	False		67877.7491171443	212333.8650455531	191.04	32	1.1127296532944486	2.6667107820989263E8	163953.81419999985	0.12466448059290586	0.7458310580921581
21	0	2565	2651	0.027877420030604623	202.00361119843095	1205.9615588546326	87554.11780272554	214123.88314014126	False		88138.29286643573	214273.29972321677	89.55	15	1.7264789161708747	3.229609633828302E8	145582.6679999999	0.1914875522188068	0.8235924932975875
22	0	2266	2195	0.04288416457526728	217.78519892607886	1300.177637588691	100082.98770525893	216489.7005100589	False		100646.03820565053	216814.6460536969	11.94	2	1.4990051684009944	2.8394252109913456E8	154248.30299999967	0.14996831387140241	0.761970014509109
23	0	2192	2409	0.009697074294544375	166.58255590574868	994.4978587573194	94666.4421489165	215618.8481656977	False		95149.65897181744	215501.55366525654	41.79	7	1.6943291111063363	2.7436062495710266E8	145929.29339999973	0.16189994018251563	0.8216614941753242
24	0	2969	3089	0.03201584318513016	242.48633685522657	1447.6434310257023	71869.15566170057	213694.3611304831	False		72562.07726317497	213903.59193619323	155.22	26	1.2299011520410892	2.9730911603080845E8	148009.04579999982	0.17054601344400427	0.7649149922720256
25	0	3682	3730	0.02642026771951787	326.0869299850897	1946.7389720109757	51439.700249349895	206687.44811340433	False		52412.588306805126	206718.0583069283	274.62	46	1.4654855358596586	2.643582067273335E8	137263.65839999996	0.17631591766301782	0.8041114664230258
26	0	2241	2266	0.0013364699459108107	240.6610559277374	1436.7465038885923	101338.88039609508	217004.4613013696	False		102031.7225865396	217194.27654904226	5.97	1	1.6522226020219977	2.717774178467118E8	146969.16960000005	0.1581141550022273	0.7530586766541817
27	0	2589	2565	0.013701277443132577	156.53319293883567	934.5031618448488	88565.53628961951	214462.47450277448	False		88992.77971280328	214651.64928233222	83.58	14	1.7174993588349858	3.3290330702863705E8	164300.4395999998	0.15497103108358595	0.7984870317002885
28	0	2843	2851	0.00886578028144203	207.19976422541419	1236.9825924257225	84605.05440814255	213815.35550694712	False		85202.39879137787	213975.70254093365	107.46	18	1.9564852800836308	2.936746037010723E8	135877.1568000001	0.1998864494881517	0.8377174192442809
29	0	3089	3085	0.049355689071689746	261.6969899532907	1562.3310300211454	70526.22165805126	213051.8827756044	False		71176.23406022617	213485.13032477294	161.19	27	1.2271592599330292	3.044279542303744E8	141423.16320000027	0.19127283703462883	0.7956195784433029
30	0	2163	2192	0.03729444810926445	182.96651267211115	1092.3100806525033	95686.96672329618	215403.64703486505	False		96224.27447477494	215305.74040447353	35.82	6	1.5698887238603032	2.6826305468490073E8	140383.28699999984	0.17105663154525516	0.8194705693444038
31	0	2560	2464	0.04938840477621995	257.29654155414613	1536.060353078254	91942.748367	215967.84269803	False		92681.51171386777	216177.8404823027	59.699999999999996	10	1.9894521164834087	2.761027878920175E8	136223.78219999996	0.18697123109762692	0.8085499406254115
32	0	2895	2764	0.006241980998924267	340.5564498312602	2033.122005492623	78252.99358481108	213743.38743101017	False		79266.53618234558	213665.10796187795	131.34	22	1.825675471118354	2.9448561058456707E8	143156.2901999998	0.18057310751540084	0.7948115119578429
33	0	3141	3192	0.3485329862374293	139.59572490084798	833.3864776580623	68320.35941653629	211319.45029646752	False		68433.77043546145	210918.4874601944	179.1	30	1.1296224086246958	2.8841807760434663E8	143502.91560000012	0.17599928037859194	0.7985031185031187
34	0	2143	2241		261.1460560930679	1559.0419548756151	102781.87199685126	217406.240735816	False		103532.02140716293	217618.20492258976	0.0	0	1.7704007387665026	2.6417798297544566E8	146622.5441999994	0.15442050974589067	0.7694999781267777
35	0	3305	3382	0.00471011303717156	180.6840062587174	1078.6835173645427	64759.25999269788	212144.76963093708	False		65263.08959481481	212337.24109554724	214.92	36	1.4918646051908875	2.5027071678810832E8	130677.77580000031	0.184168959112567	0.770126629078473
36	0	3542	3570	0.001585325949033221	232.59401019874605	1388.5862408865137	59686.14055668308	209218.6360467705	False		60191.96778848529	209694.2217369065	244.76999999999998	41	2.0201333054478035	2.741804012052151E8	141423.16320000004	0.172268224612935	0.8591058823529413
37	0	2159	2169	0.0747211389845045	208.5693204864015	1245.1588433038166	97955.11471997388	215441.85240082344	False		98571.32668039484	215530.6665669153	23.88	4	1.4610201676242984	2.7808524916278285E8	144542.79180000018	0.1672610963714452	0.7833481406269832
38	0	3307	3305	0.055271048832041446	111.98027219205579	668.522224986573	65571.8645449066	212465.2587565205	False		65880.6394949984	212593.27641749373	208.95	35	1.3601845727865538	2.4390281088807505E8	137263.65840000016	0.1626730202731168	0.7920019507437223
39	0	2764	2989	0.005790031387696942	280.379117933453	1673.8633340627143	76403.27555901052	213857.23751222514	False		77239.45098727659	213821.6669001424	137.31	23	1.6110429937826092	2.936145291171099E8	145929.29340000008	0.173261650458078	0.7965935946540622
40	0	2986	2969	0.04133035861527001	289.6995275456531	1729.5061794475487	73422.32572936657	213991.74227709905	False		74282.57419555818	214079.89261800484	149.25	25	1.3347233257938165	3.008535164846004E8	143502.9156000002	0.18358766843074084	0.7510497900419918
41	0	3577	3669	0.045981940194506986	253.98206157123448	1516.2729075802768	57061.76121637581	207650.6244222923	False		57788.69425532749	207865.88993148028	256.71	43	1.7970800488220398	2.7997759855760425E8	127904.77260000026	0.21506000340854106	0.8505338078291815
42	0	3730	3761	0.04774676112152512	492.60408413180346	2940.84638226688	49069.42452331531	206199.17858726997	False		50466.81219189466	206656.83791988037	280.59	47	1.3129091889213476	2.701554040797222E8	142116.41400000025	0.16808735470783162	0.8024267297140564
43	0	2409	2479	0.049028071629431916	141.56886503762757	845.1661242746364	93818.79483079433	215950.07456782297	False		94183.22532601556	215736.14266613888	47.76	8	1.7053432219446847	2.7823543562268925E8	136917.03299999982	0.18651224323154833	0.8126507873843045
44	0	2464	2385	0.010404991488731035	185.82370363372507	1109.3675106933385	90680.88224937906	215573.3522047527	False		91203.98502013223	215757.8449137573	65.67	11	2.0089447167786454	2.769438320674938E8	137610.2838000002	0.1837806487326092	0.8356369239135355
45	0	3281	3307	0.037553904538014535	155.5095312229599	928.3919014010705	66343.91281310862	212622.52899642137	False		66807.18613121884	212651.781575349	202.98	34	1.3055480196797655	2.512018728395282E8	132064.27740000014	0.18099309981311357	0.7919132616826854
46	0	3411	3443	0.00792864294213918	182.23554998477792	1087.946233409124	62723.496966462	211476.9298722297	False		63237.734580448254	211654.31766228017	226.85999999999999	38	2.000211872494744	2.5468619870935798E8	143502.91560000007	0.1554153195511438	0.8269774700087779
47	0	3669	3663	0.019583709738890866	304.68783404436715	1818.986369244863	55438.5977527683	207280.60466018735	False		56334.828177424126	207435.35891310434	262.68	44	1.7735556824616892	2.748712589207847E8	147662.4204000001	0.15841606809164932	0.8283696931293556
48	0	2724	2877	0.002506086976555039	305.0303968846206	1821.0314694011845	81901.49457452726	213608.69201028452	False		82811.92744407999	213620.97586860924	119.39999999999999	20	2.170041658096669	2.980600483303406E8	147662.42039999965	0.17178042221324946	0.8454100106496272
49	0	3376	3281	0.1970512561614462	114.48648374603006	683.4843079637993	67134.92534083597	212748.60466292492	False		67462.66455045309	212845.42775050082	197.01	33	1.140846568942865	2.5802033811928102E8	138303.53460000007	0.16951074989689943	0.7782559456398639
50	0	2169	2163	0.01687356965347531	186.87292211263542	1115.631345012434	96781.58861716394	215329.38931960255	False		97338.90275955293	215353.03823473156	29.849999999999998	5	1.6233408990708582	2.666110036259299E8	143502.9155999998	0.16269210712772214	0.8113716349010469
51	1	2542	2412	0.019319107993714967	192.3198381190555	1148.1494335707625	95258.71981373496	163287.40737884855	False		95066.97527110676	163828.51347826392	59.699999999999996	10	1.2316565016717145	2.1728977019265187E8	117159.3851999999	0.1989275695534873	0.8697324917342951
52	1	2964	2951	0.07214475524004345	231.79825067375884	1383.83555652234	100826.33856900221	143421.0878840576	False		101172.57254116429	144020.14735388904	149.25	25	1.567374538283033	2.4429329568383178E8	136570.4075999997	0.16459180249198593	0.7592065344224042
53	1	2951	3064	0.13157598103172563	182.53501539983037	1089.734041936987	100620.94303584693	142295.6781462133	False		100480.10459684013	142822.02841422614	155.22	26	1.5738302807227804	2.109519015845997E8	123398.64239999978	0.17408948685583575	0.7740122334270131
54	1	3041	3117	0.05716329061183073	184.80822914796974	1103.305128013379	101596.07151409288	140574.83250154796	False		101383.5490378615	141083.90494086445	167.16	28	1.4286739762894645	1.8301722004199988E8	131024.40119999996	0.13396688249434932	0.7211077578554942
55	1	3649	3641	0.05073067340617866	345.19078307404084	2060.7889749520136	108848.50641980802	135779.58536537402	False		108319.71536375418	136663.94548368466	262.68	44	3.2282543251849516	1.2255215128366321E8	117506.01059999989	0.1115348633117218	0.8034659314690823
56	1	3527	3546	0.08215277828768068	644.5311178762739	3847.8507737213545	105710.14797144517	137874.27727086656	False		103794.9439864498	138057.25975654452	244.76999999999998	41	1.897277814704802	7.070778532395668E7	101907.86759999965	0.0855582061473278	0.7591099645275723
57	1	3183	3217	0.1592740474595142	136.6293001508163	815.6769219003733	101505.38269672927	138141.66106621176	False		101543.3795467253	138547.72565420312	185.07	31	1.290460691350441	1.2735811800066969E8	111266.75340000002	0.12927235616134092	0.7632076320763213
58	1	3401	3438	0.4409916890472419	54.60505868102264	325.9922003257051	101261.23581738179	139663.98321293073	False		101128.23730735504	139758.2123220158	226.85999999999999	38	1.3267528405101838	7.52133791211501E7	82496.84520000019	0.1388769861695643	0.7874213836477978
59	1	2138	2165	0.01942426664029096	367.49237492045523	2193.929478275117	90421.69135091332	167054.9325774865	False		89445.24238248343	167554.81161381764	35.82	6	1.3428407940697913	1.9854649999632692E8	98094.98819999985	0.25928563773088187	0.8858808550559529
60	1	2375	2465	0.03824743803709707	285.79776296660793	1706.212644910649	93821.57892195936	165410.09424675402	False		93116.32355835507	165890.0997358066	47.76	8	1.0872263916021843	2.1140246096431896E8	111960.00419999994	0.21193080635264386	0.8709857063300532
61	1	2238	2151	9.555328648974949E-4	343.7866481893087	2052.4062896901733	83924.40225416455	172739.81818120828	False		83196.77280073627	173463.45363707928	11.94	2	1.7507684987002439	1.8322748108586907E8	120625.63920000009	0.15824180197927165	0.828297915676556
62	1	2141	2138	0.04355477578894121	374.914946895201	2238.242232964351	88514.76742383883	168176.622215763	False		87584.29246519423	168798.43281770835	29.849999999999998	5	1.458414234233955	2.0728735196288246E8	111613.3787999996	0.20909813377592815	0.8439525498349038
63	1	2465	2542	0.08665247407885006	205.50657148234893	1226.8742317496228	94796.9047783352	164379.30111798266	False		94526.83428556364	164930.0887577014	53.73	9	1.055830688220977	2.199330518870055E8	103294.36919999996	0.25902821280105065	0.8751568756349731
64	1	2748	2960	0.12997428305045294	66.1992886899568	395.20975347904204	101732.63131936833	144490.74840871396	False		101851.21820267916	144648.81433931846	137.31	23	1.6995142119888778	2.5684888373201072E8	126864.8964000002	0.20054166129808465	0.8132578819725141
65	1	3285	3368	0.08375670792899081	248.90437544316833	1485.9591213957146	100806.53023722598	138906.3268712431	False		100362.47446869311	138310.64818096833	214.92	36	1.4618231118319214	8.04999425098571E7	91509.10560000016	0.12080274781365655	0.7822533566841786
